,ANIO,MES,LOCALIDAD,COD_UPZ,Cluster
2083,2022,11,TEUSAQUILLO,100,0
2084,2022,11,TEUSAQUILLO,101,1
2085,2022,11,TEUSAQUILLO,106,1
2086,2022,11,TEUSAQUILLO,107,2
2087,2022,11,TEUSAQUILLO,109,1
2088,2022,11,TUNJUELITO,42,1
2089,2022,11,USAQUÃ‰N,10,2
2090,2022,11,USAQUÃ‰N,11,1
2091,2022,11,USAQUÃ‰N,13,2
2092,2022,11,USAQUÃ‰N,14,1
2093,2022,11,USAQUÃ‰N,15,1
2094,2022,11,USAQUÃ‰N,16,2
2095,2022,11,USAQUÃ‰N,9,0
2096,2022,11,USME,56,1
2097,2022,11,USME,57,1
2098,2022,11,USME,58,1
2099,2022,11,USME,61,1
2100,2022,12,ANTONIO NARIÃ‘O,35,1
2101,2022,12,ANTONIO NARIÃ‘O,38,1
2102,2022,12,BARRIOS UNIDOS,103,1
2103,2022,12,BARRIOS UNIDOS,21,1
2104,2022,12,BARRIOS UNIDOS,22,1
2105,2022,12,BARRIOS UNIDOS,98,2
2106,2022,12,BOSA,84,1
2107,2022,12,BOSA,85,0
2108,2022,12,BOSA,86,1
2109,2022,12,BOSA,87,0
2110,2022,12,CANDELARIA,94,1
2111,2022,12,CHAPINERO,88,1
2112,2022,12,CHAPINERO,90,1
2113,2022,12,CHAPINERO,97,2
2114,2022,12,CHAPINERO,99,1
2115,2022,12,KENNEDY,113,2
2116,2022,12,KENNEDY,44,2
2117,2022,12,KENNEDY,45,1
2118,2022,12,KENNEDY,46,1
2119,2022,12,KENNEDY,48,1
2120,2022,12,KENNEDY,79,2
2121,2022,12,KENNEDY,80,1
2122,2022,12,PUENTE ARANDA,108,1
2123,2022,12,PUENTE ARANDA,111,1
2124,2022,12,PUENTE ARANDA,40,1
2125,2022,12,PUENTE ARANDA,41,1
2126,2022,12,RAFAEL URIBE URIBE,39,1
2127,2022,12,RAFAEL URIBE URIBE,53,1
2128,2022,12,RAFAEL URIBE URIBE,54,0
2129,2022,12,SANTA FE,91,2
2130,2022,12,SANTA FE,92,1
2131,2022,12,SANTA FE,93,1
2132,2022,12,SANTA FE,95,0
2133,2022,12,SUBA,17,0
2134,2022,12,SUBA,18,1
2135,2022,12,SUBA,19,1
2136,2022,12,SUBA,2,2
2137,2022,12,SUBA,20,2
2138,2022,12,SUBA,23,1
2139,2022,12,SUBA,24,1
2140,2022,12,SUBA,25,1
2141,2022,12,SUBA,27,1
2142,2022,12,SUBA,28,1
2143,2022,12,SUBA,3,1
2144,2022,12,TEUSAQUILLO,100,1
2145,2022,12,TEUSAQUILLO,101,1
2146,2022,12,TEUSAQUILLO,106,1
2147,2022,12,TEUSAQUILLO,107,2
2148,2022,12,TEUSAQUILLO,109,1
2149,2022,12,TUNJUELITO,42,1
2150,2022,12,USAQUÃ‰N,1,0
2151,2022,12,USAQUÃ‰N,10,2
2152,2022,12,USAQUÃ‰N,11,1
2153,2022,12,USAQUÃ‰N,13,2
2154,2022,12,USAQUÃ‰N,14,2
2155,2022,12,USAQUÃ‰N,15,1
2156,2022,12,USAQUÃ‰N,16,2
2157,2022,12,USAQUÃ‰N,9,1
2158,2022,12,USME,56,1
2159,2022,12,USME,57,1
2160,2022,12,USME,58,1
2161,2022,12,USME,61,1
2162,2023,1,ANTONIO NARIÃ‘O,35,1
2163,2023,1,ANTONIO NARIÃ‘O,38,1
2164,2023,1,BARRIOS UNIDOS,103,1
2165,2023,1,BARRIOS UNIDOS,21,1
2166,2023,1,BARRIOS UNIDOS,22,1
2167,2023,1,BARRIOS UNIDOS,98,1
2168,2023,1,BOSA,84,1
2169,2023,1,BOSA,85,0
2170,2023,1,BOSA,86,1
2171,2023,1,BOSA,87,0
2172,2023,1,CANDELARIA,94,1
2173,2023,1,CHAPINERO,88,1
2174,2023,1,CHAPINERO,90,2
2175,2023,1,CHAPINERO,97,2
2176,2023,1,CHAPINERO,99,1
2177,2023,1,KENNEDY,113,2
2178,2023,1,KENNEDY,44,2
2179,2023,1,KENNEDY,45,1
2180,2023,1,KENNEDY,46,0
2181,2023,1,KENNEDY,48,1
2182,2023,1,KENNEDY,79,2
2183,2023,1,KENNEDY,80,1
2184,2023,1,KENNEDY,81,1
2185,2023,1,PUENTE ARANDA,108,1
2186,2023,1,PUENTE ARANDA,111,1
2187,2023,1,PUENTE ARANDA,40,1
2188,2023,1,PUENTE ARANDA,41,1
2189,2023,1,RAFAEL URIBE URIBE,39,1
2190,2023,1,RAFAEL URIBE URIBE,53,1
2191,2023,1,RAFAEL URIBE URIBE,54,0
2192,2023,1,SANTA FE,91,2
2193,2023,1,SANTA FE,92,1
2194,2023,1,SANTA FE,93,1
2195,2023,1,SANTA FE,95,1
2196,2023,1,SUBA,17,0
2197,2023,1,SUBA,18,1
2198,2023,1,SUBA,19,1
2199,2023,1,SUBA,2,2
2200,2023,1,SUBA,20,2
2201,2023,1,SUBA,23,1
2202,2023,1,SUBA,24,1
2203,2023,1,SUBA,25,2
2204,2023,1,SUBA,27,1
2205,2023,1,SUBA,28,1
2206,2023,1,SUBA,3,1
2207,2023,1,TEUSAQUILLO,100,1
2208,2023,1,TEUSAQUILLO,101,1
2209,2023,1,TEUSAQUILLO,106,1
2210,2023,1,TEUSAQUILLO,107,2
2211,2023,1,TEUSAQUILLO,109,1
2212,2023,1,TUNJUELITO,42,1
2213,2023,1,USAQUÃ‰N,1,1
2214,2023,1,USAQUÃ‰N,10,2
2215,2023,1,USAQUÃ‰N,11,1
2216,2023,1,USAQUÃ‰N,13,2
2217,2023,1,USAQUÃ‰N,14,1
2218,2023,1,USAQUÃ‰N,15,1
2219,2023,1,USAQUÃ‰N,16,2
2220,2023,1,USAQUÃ‰N,9,1
2221,2023,1,USME,56,1
2222,2023,1,USME,57,0
2223,2023,1,USME,58,1
2224,2023,1,USME,61,1
2225,2023,2,ANTONIO NARIÃ‘O,35,1
2226,2023,2,ANTONIO NARIÃ‘O,38,1
2227,2023,2,BARRIOS UNIDOS,103,1
2228,2023,2,BARRIOS UNIDOS,21,1
2229,2023,2,BARRIOS UNIDOS,22,1
2230,2023,2,BARRIOS UNIDOS,98,2
2231,2023,2,BOSA,49,1
2232,2023,2,BOSA,84,1
2233,2023,2,BOSA,85,1
2234,2023,2,BOSA,86,1
2235,2023,2,BOSA,87,0
2236,2023,2,CANDELARIA,94,1
2237,2023,2,CHAPINERO,88,1
2238,2023,2,CHAPINERO,90,2
2239,2023,2,CHAPINERO,97,2
2240,2023,2,CHAPINERO,99,1
2241,2023,2,KENNEDY,113,2
2242,2023,2,KENNEDY,44,1
2243,2023,2,KENNEDY,45,1
2244,2023,2,KENNEDY,46,0
2245,2023,2,KENNEDY,48,1
2246,2023,2,KENNEDY,79,2
2247,2023,2,KENNEDY,80,1
2248,2023,2,KENNEDY,81,1
2249,2023,2,PUENTE ARANDA,108,1
2250,2023,2,PUENTE ARANDA,111,1
2251,2023,2,PUENTE ARANDA,40,1
2252,2023,2,PUENTE ARANDA,41,1
2253,2023,2,RAFAEL URIBE URIBE,39,1
2254,2023,2,RAFAEL URIBE URIBE,53,1
2255,2023,2,RAFAEL URIBE URIBE,54,0
2256,2023,2,SANTA FE,91,1
2257,2023,2,SANTA FE,92,1
2258,2023,2,SANTA FE,93,1
2259,2023,2,SANTA FE,95,1
2260,2023,2,SUBA,17,0
2261,2023,2,SUBA,18,1
2262,2023,2,SUBA,19,1
2263,2023,2,SUBA,2,2
2264,2023,2,SUBA,20,2
2265,2023,2,SUBA,23,1
2266,2023,2,SUBA,24,1
2267,2023,2,SUBA,25,2
2268,2023,2,SUBA,27,1
2269,2023,2,SUBA,28,1
2270,2023,2,SUBA,3,1
2271,2023,2,TEUSAQUILLO,100,1
2272,2023,2,TEUSAQUILLO,101,1
2273,2023,2,TEUSAQUILLO,106,1
2274,2023,2,TEUSAQUILLO,107,2
2275,2023,2,TEUSAQUILLO,109,1
2276,2023,2,TUNJUELITO,42,1
2277,2023,2,USAQUÃ‰N,1,0
2278,2023,2,USAQUÃ‰N,10,0
2279,2023,2,USAQUÃ‰N,11,1
2280,2023,2,USAQUÃ‰N,13,2
2281,2023,2,USAQUÃ‰N,14,2
2282,2023,2,USAQUÃ‰N,15,1
2283,2023,2,USAQUÃ‰N,16,2
2284,2023,2,USAQUÃ‰N,9,1
2285,2023,2,USME,56,0
2286,2023,2,USME,57,1
2287,2023,2,USME,58,1
2288,2023,2,USME,61,1
2289,2023,3,ANTONIO NARIÃ‘O,35,1
2290,2023,3,ANTONIO NARIÃ‘O,38,1
2291,2023,3,BARRIOS UNIDOS,103,1
2292,2023,3,BARRIOS UNIDOS,21,1
2293,2023,3,BARRIOS UNIDOS,22,1
2294,2023,3,BARRIOS UNIDOS,98,1
2295,2023,3,BOSA,49,1
2296,2023,3,BOSA,84,1
2297,2023,3,BOSA,85,1
2298,2023,3,BOSA,87,0
2299,2023,3,CANDELARIA,94,1
2300,2023,3,CHAPINERO,88,1
2301,2023,3,CHAPINERO,90,2
2302,2023,3,CHAPINERO,97,2
2303,2023,3,CHAPINERO,99,1
2304,2023,3,KENNEDY,113,2
2305,2023,3,KENNEDY,44,1
2306,2023,3,KENNEDY,45,1
2307,2023,3,KENNEDY,46,0
2308,2023,3,KENNEDY,48,1
2309,2023,3,KENNEDY,79,2
2310,2023,3,KENNEDY,80,1
2311,2023,3,KENNEDY,81,1
2312,2023,3,PUENTE ARANDA,108,1
2313,2023,3,PUENTE ARANDA,111,1
2314,2023,3,PUENTE ARANDA,40,1
2315,2023,3,PUENTE ARANDA,41,1
2316,2023,3,RAFAEL URIBE URIBE,39,1
2317,2023,3,RAFAEL URIBE URIBE,53,1
2318,2023,3,RAFAEL URIBE URIBE,54,0
2319,2023,3,SANTA FE,91,1
2320,2023,3,SANTA FE,92,1
2321,2023,3,SANTA FE,93,1
2322,2023,3,SANTA FE,95,1
2323,2023,3,SUBA,17,0
2324,2023,3,SUBA,18,1
2325,2023,3,SUBA,19,1
2326,2023,3,SUBA,2,0
2327,2023,3,SUBA,20,2
2328,2023,3,SUBA,23,1
2329,2023,3,SUBA,24,1
2330,2023,3,SUBA,25,2
2331,2023,3,SUBA,27,1
2332,2023,3,SUBA,28,1
2333,2023,3,SUBA,3,1
2334,2023,3,TEUSAQUILLO,100,1
2335,2023,3,TEUSAQUILLO,101,1
2336,2023,3,TEUSAQUILLO,106,1
2337,2023,3,TEUSAQUILLO,107,1
2338,2023,3,TEUSAQUILLO,109,2
2339,2023,3,TUNJUELITO,42,1
2340,2023,3,USAQUÃ‰N,1,1
2341,2023,3,USAQUÃ‰N,10,2
2342,2023,3,USAQUÃ‰N,11,1
2343,2023,3,USAQUÃ‰N,13,2
2344,2023,3,USAQUÃ‰N,14,2
2345,2023,3,USAQUÃ‰N,15,1
2346,2023,3,USAQUÃ‰N,16,2
2347,2023,3,USAQUÃ‰N,9,1
2348,2023,3,USME,56,1
2349,2023,3,USME,57,1
2350,2023,3,USME,58,1
2351,2023,3,USME,61,1
2352,2023,4,ANTONIO NARIÃ‘O,35,1
2353,2023,4,ANTONIO NARIÃ‘O,38,1
2354,2023,4,BARRIOS UNIDOS,103,1
2355,2023,4,BARRIOS UNIDOS,21,1
2356,2023,4,BARRIOS UNIDOS,22,1
2357,2023,4,BARRIOS UNIDOS,98,0
2358,2023,4,BOSA,84,1
2359,2023,4,BOSA,85,1
2360,2023,4,BOSA,86,1
2361,2023,4,BOSA,87,0
2362,2023,4,CANDELARIA,94,1
2363,2023,4,CHAPINERO,88,1
2364,2023,4,CHAPINERO,90,2
2365,2023,4,CHAPINERO,97,2
2366,2023,4,CHAPINERO,99,1
2367,2023,4,KENNEDY,113,2
2368,2023,4,KENNEDY,44,1
2369,2023,4,KENNEDY,45,1
2370,2023,4,KENNEDY,46,0
2371,2023,4,KENNEDY,48,1
2372,2023,4,KENNEDY,79,2
2373,2023,4,KENNEDY,80,1
2374,2023,4,PUENTE ARANDA,108,1
2375,2023,4,PUENTE ARANDA,111,1
2376,2023,4,PUENTE ARANDA,40,1
2377,2023,4,PUENTE ARANDA,41,1
2378,2023,4,RAFAEL URIBE URIBE,39,1
2379,2023,4,RAFAEL URIBE URIBE,53,1
2380,2023,4,RAFAEL URIBE URIBE,54,0
2381,2023,4,SANTA FE,91,1
2382,2023,4,SANTA FE,92,1
2383,2023,4,SANTA FE,93,1
2384,2023,4,SANTA FE,95,1
2385,2023,4,SUBA,17,0
2386,2023,4,SUBA,18,0
2387,2023,4,SUBA,19,1
2388,2023,4,SUBA,2,0
2389,2023,4,SUBA,20,2
2390,2023,4,SUBA,23,1
2391,2023,4,SUBA,24,1
2392,2023,4,SUBA,25,1
2393,2023,4,SUBA,27,1
2394,2023,4,SUBA,28,1
2395,2023,4,SUBA,3,1
2396,2023,4,TEUSAQUILLO,100,1
2397,2023,4,TEUSAQUILLO,101,1
2398,2023,4,TEUSAQUILLO,106,1
2399,2023,4,TEUSAQUILLO,107,2
2400,2023,4,TEUSAQUILLO,109,1
2401,2023,4,TUNJUELITO,42,1
2402,2023,4,USAQUÃ‰N,1,1
2403,2023,4,USAQUÃ‰N,10,2
2404,2023,4,USAQUÃ‰N,11,1
2405,2023,4,USAQUÃ‰N,13,1
2406,2023,4,USAQUÃ‰N,14,2
2407,2023,4,USAQUÃ‰N,15,1
2408,2023,4,USAQUÃ‰N,16,2
2409,2023,4,USAQUÃ‰N,9,1
2410,2023,4,USME,56,1
2411,2023,4,USME,57,1
2412,2023,4,USME,58,1
2413,2023,4,USME,61,0
2414,2023,5,ANTONIO NARIÃ‘O,35,1
2415,2023,5,ANTONIO NARIÃ‘O,38,1
2416,2023,5,BARRIOS UNIDOS,103,1
2417,2023,5,BARRIOS UNIDOS,21,1
2418,2023,5,BARRIOS UNIDOS,22,1
2419,2023,5,BARRIOS UNIDOS,98,1
2420,2023,5,BOSA,84,1
2421,2023,5,BOSA,85,1
2422,2023,5,BOSA,86,1
2423,2023,5,BOSA,87,0
2424,2023,5,CANDELARIA,94,1
2425,2023,5,CHAPINERO,88,1
2426,2023,5,CHAPINERO,90,2
2427,2023,5,CHAPINERO,97,2
2428,2023,5,CHAPINERO,99,1
2429,2023,5,KENNEDY,113,2
2430,2023,5,KENNEDY,44,1
2431,2023,5,KENNEDY,45,1
2432,2023,5,KENNEDY,46,0
2433,2023,5,KENNEDY,48,1
2434,2023,5,KENNEDY,79,2
2435,2023,5,KENNEDY,80,1
2436,2023,5,PUENTE ARANDA,108,1
2437,2023,5,PUENTE ARANDA,111,1
2438,2023,5,PUENTE ARANDA,40,1
2439,2023,5,PUENTE ARANDA,41,1
2440,2023,5,RAFAEL URIBE URIBE,39,1
2441,2023,5,RAFAEL URIBE URIBE,53,1
2442,2023,5,RAFAEL URIBE URIBE,54,0
2443,2023,5,SANTA FE,91,1
2444,2023,5,SANTA FE,92,1
2445,2023,5,SANTA FE,93,1
2446,2023,5,SANTA FE,95,0
2447,2023,5,SUBA,17,0
2448,2023,5,SUBA,18,0
2449,2023,5,SUBA,19,1
2450,2023,5,SUBA,2,2
2451,2023,5,SUBA,20,2
2452,2023,5,SUBA,23,1
2453,2023,5,SUBA,24,1
2454,2023,5,SUBA,25,1
2455,2023,5,SUBA,27,1
2456,2023,5,SUBA,28,1
2457,2023,5,SUBA,3,0
2458,2023,5,TEUSAQUILLO,100,1
2459,2023,5,TEUSAQUILLO,101,2
2460,2023,5,TEUSAQUILLO,106,1
2461,2023,5,TEUSAQUILLO,107,1
2462,2023,5,TEUSAQUILLO,109,1
2463,2023,5,TUNJUELITO,42,1
2464,2023,5,TUNJUELITO,62,1
2465,2023,5,USAQUÃ‰N,1,1
2466,2023,5,USAQUÃ‰N,10,2
2467,2023,5,USAQUÃ‰N,11,1
2468,2023,5,USAQUÃ‰N,12,1
2469,2023,5,USAQUÃ‰N,13,1
2470,2023,5,USAQUÃ‰N,14,2
2471,2023,5,USAQUÃ‰N,15,1
2472,2023,5,USAQUÃ‰N,16,2
2473,2023,5,USAQUÃ‰N,9,1
2474,2023,5,USME,56,0
2475,2023,5,USME,57,1
2476,2023,5,USME,58,1
2477,2023,5,USME,61,1
2478,2023,6,ANTONIO NARIÃ‘O,35,1
2479,2023,6,ANTONIO NARIÃ‘O,38,1
2480,2023,6,BARRIOS UNIDOS,103,1
2481,2023,6,BARRIOS UNIDOS,21,1
2482,2023,6,BARRIOS UNIDOS,22,1
2483,2023,6,BARRIOS UNIDOS,98,1
2484,2023,6,BOSA,84,1
2485,2023,6,BOSA,85,1
2486,2023,6,BOSA,86,1
2487,2023,6,BOSA,87,0
2488,2023,6,CANDELARIA,94,1
2489,2023,6,CHAPINERO,88,1
2490,2023,6,CHAPINERO,90,2
2491,2023,6,CHAPINERO,97,2
2492,2023,6,CHAPINERO,99,1
2493,2023,6,KENNEDY,113,2
2494,2023,6,KENNEDY,44,2
2495,2023,6,KENNEDY,45,1
2496,2023,6,KENNEDY,46,0
2497,2023,6,KENNEDY,48,1
2498,2023,6,KENNEDY,79,2
2499,2023,6,KENNEDY,80,1
2500,2023,6,PUENTE ARANDA,108,1
2501,2023,6,PUENTE ARANDA,111,1
2502,2023,6,PUENTE ARANDA,40,1
2503,2023,6,PUENTE ARANDA,41,1
2504,2023,6,RAFAEL URIBE URIBE,39,1
2505,2023,6,RAFAEL URIBE URIBE,53,1
2506,2023,6,RAFAEL URIBE URIBE,54,0
2507,2023,6,SANTA FE,91,1
2508,2023,6,SANTA FE,92,1
2509,2023,6,SANTA FE,93,1
2510,2023,6,SANTA FE,95,1
2511,2023,6,SUBA,17,0
2512,2023,6,SUBA,18,0
2513,2023,6,SUBA,19,1
2514,2023,6,SUBA,2,2
2515,2023,6,SUBA,20,2
2516,2023,6,SUBA,23,2
2517,2023,6,SUBA,24,1
2518,2023,6,SUBA,25,1
2519,2023,6,SUBA,27,0
2520,2023,6,SUBA,28,1
2521,2023,6,SUBA,3,1
2522,2023,6,TEUSAQUILLO,100,1
2523,2023,6,TEUSAQUILLO,101,2
2524,2023,6,TEUSAQUILLO,106,1
2525,2023,6,TEUSAQUILLO,107,1
2526,2023,6,TEUSAQUILLO,109,1
2527,2023,6,TUNJUELITO,42,1
2528,2023,6,TUNJUELITO,62,1
2529,2023,6,USAQUÃ‰N,1,1
2530,2023,6,USAQUÃ‰N,10,2
2531,2023,6,USAQUÃ‰N,11,1
2532,2023,6,USAQUÃ‰N,12,1
2533,2023,6,USAQUÃ‰N,13,1
2534,2023,6,USAQUÃ‰N,14,2
2535,2023,6,USAQUÃ‰N,15,1
2536,2023,6,USAQUÃ‰N,16,2
2537,2023,6,USAQUÃ‰N,9,1
2538,2023,6,USME,56,1
2539,2023,6,USME,57,1
2540,2023,6,USME,58,1
2541,2023,6,USME,61,1
2542,2023,7,ANTONIO NARIÃ‘O,35,1
2543,2023,7,ANTONIO NARIÃ‘O,38,1
2544,2023,7,BARRIOS UNIDOS,103,1
2545,2023,7,BARRIOS UNIDOS,21,1
2546,2023,7,BARRIOS UNIDOS,22,1
2547,2023,7,BARRIOS UNIDOS,98,0
2548,2023,7,BOSA,84,1
2549,2023,7,BOSA,85,1
2550,2023,7,BOSA,86,1
2551,2023,7,BOSA,87,0
2552,2023,7,CANDELARIA,94,1
2553,2023,7,CHAPINERO,88,1
2554,2023,7,CHAPINERO,90,2
2555,2023,7,CHAPINERO,97,2
2556,2023,7,CHAPINERO,99,1
2557,2023,7,KENNEDY,113,2
2558,2023,7,KENNEDY,44,2
2559,2023,7,KENNEDY,45,1
2560,2023,7,KENNEDY,46,1
2561,2023,7,KENNEDY,48,1
2562,2023,7,KENNEDY,79,2
2563,2023,7,KENNEDY,80,1
2564,2023,7,PUENTE ARANDA,108,1
2565,2023,7,PUENTE ARANDA,111,1
2566,2023,7,PUENTE ARANDA,40,1
2567,2023,7,PUENTE ARANDA,41,1
2568,2023,7,RAFAEL URIBE URIBE,39,1
2569,2023,7,RAFAEL URIBE URIBE,53,1
2570,2023,7,RAFAEL URIBE URIBE,54,0
2571,2023,7,SANTA FE,91,1
2572,2023,7,SANTA FE,92,1
2573,2023,7,SANTA FE,93,1
2574,2023,7,SANTA FE,95,1
2575,2023,7,SUBA,17,0
2576,2023,7,SUBA,18,0
2577,2023,7,SUBA,19,1
2578,2023,7,SUBA,2,0
2579,2023,7,SUBA,20,2
2580,2023,7,SUBA,23,2
2581,2023,7,SUBA,24,1
2582,2023,7,SUBA,25,1
2583,2023,7,SUBA,27,1
2584,2023,7,SUBA,28,1
2585,2023,7,SUBA,3,1
2586,2023,7,TEUSAQUILLO,100,1
2587,2023,7,TEUSAQUILLO,101,2
2588,2023,7,TEUSAQUILLO,106,1
2589,2023,7,TEUSAQUILLO,107,1
2590,2023,7,TEUSAQUILLO,109,1
2591,2023,7,TUNJUELITO,42,1
2592,2023,7,TUNJUELITO,62,1
2593,2023,7,USAQUÃ‰N,1,1
2594,2023,7,USAQUÃ‰N,10,2
2595,2023,7,USAQUÃ‰N,11,1
2596,2023,7,USAQUÃ‰N,12,1
2597,2023,7,USAQUÃ‰N,13,1
2598,2023,7,USAQUÃ‰N,14,2
2599,2023,7,USAQUÃ‰N,15,1
2600,2023,7,USAQUÃ‰N,16,2
2601,2023,7,USAQUÃ‰N,9,1
2602,2023,7,USME,56,1
2603,2023,7,USME,57,1
2604,2023,7,USME,58,1
2605,2023,7,USME,61,1
2606,2023,8,ANTONIO NARIÃ‘O,35,1
2607,2023,8,ANTONIO NARIÃ‘O,38,1
2608,2023,8,BARRIOS UNIDOS,103,1
2609,2023,8,BARRIOS UNIDOS,21,1
2610,2023,8,BARRIOS UNIDOS,22,1
2611,2023,8,BARRIOS UNIDOS,98,1
2612,2023,8,BOSA,84,1
2613,2023,8,BOSA,85,1
2614,2023,8,BOSA,86,1
2615,2023,8,BOSA,87,0
2616,2023,8,CANDELARIA,94,1
2617,2023,8,CHAPINERO,88,1
2618,2023,8,CHAPINERO,90,2
2619,2023,8,CHAPINERO,97,2
2620,2023,8,CHAPINERO,99,1
2621,2023,8,KENNEDY,113,2
2622,2023,8,KENNEDY,44,2
2623,2023,8,KENNEDY,45,1
2624,2023,8,KENNEDY,46,1
2625,2023,8,KENNEDY,48,1
2626,2023,8,KENNEDY,79,2
2627,2023,8,KENNEDY,80,1
2628,2023,8,PUENTE ARANDA,108,1
2629,2023,8,PUENTE ARANDA,111,1
2630,2023,8,PUENTE ARANDA,40,1
2631,2023,8,PUENTE ARANDA,41,1
2632,2023,8,RAFAEL URIBE URIBE,39,1
2633,2023,8,RAFAEL URIBE URIBE,53,1
2634,2023,8,RAFAEL URIBE URIBE,54,0
2635,2023,8,SANTA FE,91,1
2636,2023,8,SANTA FE,92,1
2637,2023,8,SANTA FE,93,1
2638,2023,8,SANTA FE,95,1
2639,2023,8,SUBA,17,0
2640,2023,8,SUBA,18,0
2641,2023,8,SUBA,19,1
2642,2023,8,SUBA,2,0
2643,2023,8,SUBA,20,2
2644,2023,8,SUBA,23,2
2645,2023,8,SUBA,24,1
2646,2023,8,SUBA,25,1
2647,2023,8,SUBA,27,1
2648,2023,8,SUBA,28,1
2649,2023,8,SUBA,3,1
2650,2023,8,TEUSAQUILLO,100,1
2651,2023,8,TEUSAQUILLO,101,2
2652,2023,8,TEUSAQUILLO,106,1
2653,2023,8,TEUSAQUILLO,107,1
2654,2023,8,TEUSAQUILLO,109,1
2655,2023,8,TUNJUELITO,42,1
2656,2023,8,TUNJUELITO,62,1
2657,2023,8,USAQUÃ‰N,1,1
2658,2023,8,USAQUÃ‰N,10,2
2659,2023,8,USAQUÃ‰N,11,1
2660,2023,8,USAQUÃ‰N,12,1
2661,2023,8,USAQUÃ‰N,13,1
2662,2023,8,USAQUÃ‰N,14,2
2663,2023,8,USAQUÃ‰N,15,1
2664,2023,8,USAQUÃ‰N,16,2
2665,2023,8,USAQUÃ‰N,9,1
2666,2023,8,USME,56,1
2667,2023,8,USME,57,0
2668,2023,8,USME,58,1
2669,2023,8,USME,61,1
2670,2023,9,ANTONIO NARIÃ‘O,35,1
2671,2023,9,ANTONIO NARIÃ‘O,38,1
2672,2023,9,BARRIOS UNIDOS,103,1
2673,2023,9,BARRIOS UNIDOS,21,1
2674,2023,9,BARRIOS UNIDOS,22,1
2675,2023,9,BARRIOS UNIDOS,98,2
2676,2023,9,BOSA,84,1
2677,2023,9,BOSA,85,1
2678,2023,9,BOSA,86,1
2679,2023,9,BOSA,87,0
2680,2023,9,CANDELARIA,94,1
2681,2023,9,CHAPINERO,88,1
2682,2023,9,CHAPINERO,90,2
2683,2023,9,CHAPINERO,97,2
2684,2023,9,CHAPINERO,99,1
2685,2023,9,KENNEDY,113,2
2686,2023,9,KENNEDY,44,2
2687,2023,9,KENNEDY,45,1
2688,2023,9,KENNEDY,46,1
2689,2023,9,KENNEDY,48,1
2690,2023,9,KENNEDY,79,2
2691,2023,9,KENNEDY,80,1
2692,2023,9,PUENTE ARANDA,108,1
2693,2023,9,PUENTE ARANDA,111,1
2694,2023,9,PUENTE ARANDA,40,1
2695,2023,9,PUENTE ARANDA,41,1
2696,2023,9,RAFAEL URIBE URIBE,39,1
2697,2023,9,RAFAEL URIBE URIBE,53,1
2698,2023,9,RAFAEL URIBE URIBE,54,1
2699,2023,9,SANTA FE,91,1
2700,2023,9,SANTA FE,93,1
2701,2023,9,SANTA FE,95,1
2702,2023,9,SUBA,17,0
2703,2023,9,SUBA,18,0
2704,2023,9,SUBA,19,1
2705,2023,9,SUBA,2,2
2706,2023,9,SUBA,20,1
2707,2023,9,SUBA,23,2
2708,2023,9,SUBA,24,1
2709,2023,9,SUBA,25,1
2710,2023,9,SUBA,27,1
2711,2023,9,SUBA,28,1
2712,2023,9,SUBA,3,1
2713,2023,9,TEUSAQUILLO,100,1
2714,2023,9,TEUSAQUILLO,101,2
2715,2023,9,TEUSAQUILLO,106,1
2716,2023,9,TEUSAQUILLO,107,1
2717,2023,9,TEUSAQUILLO,109,1
2718,2023,9,TUNJUELITO,42,1
2719,2023,9,TUNJUELITO,62,1
2720,2023,9,USAQUÃ‰N,1,1
2721,2023,9,USAQUÃ‰N,10,2
2722,2023,9,USAQUÃ‰N,11,1
2723,2023,9,USAQUÃ‰N,12,1
2724,2023,9,USAQUÃ‰N,13,1
2725,2023,9,USAQUÃ‰N,14,2
2726,2023,9,USAQUÃ‰N,15,1
2727,2023,9,USAQUÃ‰N,16,2
2728,2023,9,USAQUÃ‰N,9,1
2729,2023,9,USME,56,1
2730,2023,9,USME,57,0
2731,2023,9,USME,58,1
2732,2023,9,USME,61,1
2733,2023,10,ANTONIO NARIÃ‘O,35,1
2734,2023,10,ANTONIO NARIÃ‘O,38,1
2735,2023,10,BARRIOS UNIDOS,103,1
2736,2023,10,BARRIOS UNIDOS,21,1
2737,2023,10,BARRIOS UNIDOS,22,1
2738,2023,10,BARRIOS UNIDOS,98,1
2739,2023,10,BOSA,84,1
2740,2023,10,BOSA,85,0
2741,2023,10,BOSA,86,1
2742,2023,10,BOSA,87,0
2743,2023,10,CANDELARIA,94,1
2744,2023,10,CHAPINERO,88,1
2745,2023,10,CHAPINERO,90,2
2746,2023,10,CHAPINERO,97,2
2747,2023,10,CHAPINERO,99,1
2748,2023,10,KENNEDY,113,2
2749,2023,10,KENNEDY,44,2
2750,2023,10,KENNEDY,45,1
2751,2023,10,KENNEDY,46,1
2752,2023,10,KENNEDY,48,1
2753,2023,10,KENNEDY,79,0
2754,2023,10,KENNEDY,80,1
2755,2023,10,PUENTE ARANDA,108,1
2756,2023,10,PUENTE ARANDA,111,1
2757,2023,10,PUENTE ARANDA,40,1
2758,2023,10,PUENTE ARANDA,41,1
2759,2023,10,RAFAEL URIBE URIBE,39,1
2760,2023,10,RAFAEL URIBE URIBE,53,1
